Year Built,Square Footage,Bedrooms,Bathrooms,Stories,List Price,Sold Price,List Date,Sold Date,Postal Code,City,State,Property Type,Tags,County
2006.0,2099.0,3.0,4.0,3.0,545000.0,535000.0,2023-06-01T13:15:12Z,2023-06-20,30339,Atlanta,GA,townhomes,"central_air, central_heat, city_view, community_outdoor_space, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, granite_kitchen, coffer_ceiling, park, groundscare, shopping",Cobb
1896.0,5871.0,9.0,11.0,2.0,3350000.0,3100000.0,2023-03-22T07:50:32Z,2023-06-20,30309,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, front_porch, solar_system, big_lot, ensuite, solar_panels",Fulton
1966.0,900.0,2.0,1.0,1.0,248500.0,248500.0,2023-05-12T12:45:02Z,2023-06-20,30342,Sandy Springs,GA,condos,"central_air, city_view, community_outdoor_space, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, tennis_court, view, community_swimming_pool, single_story, updated_kitchen, shopping",Fulton
1925.0,1428.0,3.0,2.0,1.0,425000.0,400000.0,2023-05-04T21:07:52Z,2023-06-20,30310,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, updated_kitchen, fenced_yard, front_porch, outbuilding, park, views",Fulton
2014.0,6811.0,6.0,7.0,3.0,2650000.0,2702000.0,2023-03-22T16:00:47Z,2023-06-20,30342,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, spa_or_hot_tub, washer_dryer, swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, two_kitchen, modern_kitchen, outdoor_kitchen, high_ceiling, vaulted_ceiling, coffer_ceiling, open_floor_plan, floor_plan, rental_property, ensuite, gated_community, farm, water_view, trails, groundscare, security, shopping",Fulton
2000.0,1328.0,1.0,1.0,1.0,334900.0,335000.0,2023-05-11T17:14:19Z,2023-06-20,30309,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_outdoor_space, community_security_features, den_or_office, dining_room, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, swimming_pool, single_story, garage_1_or_more, rental_property, hoa",Fulton
1982.0,,1.0,1.0,1.0,200000.0,205000.0,2023-05-18T03:05:37Z,2023-06-20,30324,Atlanta,GA,single_family,"central_air, central_heat, community_gym, community_security_features, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, single_story, garage_1_or_more, open_floor_plan, floor_plan, gated_community, clubhouse, park, tennis, security",Fulton
1940.0,1159.0,4.0,2.0,1.0,299000.0,320000.0,2023-04-01T03:47:53Z,2023-06-20,30331,Atlanta,GA,single_family,"central_air, central_heat, den_or_office, dishwasher, hardwood_floors, laundry_room, single_story, basement, modern_kitchen, open_kitchen, big_yard, furniture, farm, ranch",Fulton
1990.0,7927.0,5.0,7.0,2.0,3500000.0,3500000.0,2023-03-16T22:19:16Z,2023-06-20,30327,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dining_room, dishwasher, family_room, fireplace, forced_air, hardwood_floors, lake_view, laundry_room, spa_or_hot_tub, view, water_view, swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, garage_3_or_more, high_ceiling, vaulted_ceiling, wine_cellar, rental_property, big_lot, ensuite, pond, trails",Fulton
1915.0,2500.0,4.0,3.0,2.0,939000.0,939000.0,2023-05-19T04:14:43Z,2023-06-20,30312,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, two_or_more_stories, fenced_yard, guest_house, front_porch",Fulton
1925.0,1574.0,3.0,2.0,1.0,549900.0,560000.0,2023-06-02T18:13:42Z,2023-06-20,30317,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, energy_efficient, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, single_story, fenced_yard, big_bathroom, exposed_brick, front_porch, tennis_court, big_lot, park, tennis, trails, groundscare, shopping",DeKalb
1930.0,2465.0,4.0,3.0,2.0,795000.0,775000.0,2023-05-04T14:26:56Z,2023-06-20,30316,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, two_or_more_stories, updated_kitchen, fenced_yard, front_porch, ensuite, trails, shopping",Fulton
1955.0,2131.0,3.0,3.0,2.0,560000.0,645000.0,2023-05-18T13:19:43Z,2023-06-20,30328,Sandy Springs,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, corner_lot, library, greenhouse, groundscare, shopping",Fulton
1910.0,2831.0,3.0,3.0,2.0,865000.0,870000.0,2023-05-11T19:24:18Z,2023-06-20,30305,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, water_view, swimming_pool, two_or_more_stories, basement, private_backyard, fenced_yard, tennis_court, park, tennis, shopping",Fulton
1925.0,1098.0,2.0,2.0,1.0,268000.0,268000.0,2023-06-02T21:01:44Z,2023-06-20,30305,Atlanta,GA,condos,"central_air, central_heat, city_view, community_gym, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, single_story, rental_property, shopping",Fulton
1954.0,2071.0,2.0,3.0,1.0,795000.0,730000.0,2023-02-09T18:00:45Z,2023-06-20,30339,Atlanta,GA,single_family,"central_air, central_heat, city_view, community_outdoor_space, corner_lot, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, view, single_story, shopping",Cobb
1928.0,1884.0,3.0,3.0,1.0,765000.0,765000.0,2023-05-18T14:16:02Z,2023-06-20,30315,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, community_tennis_court, den_or_office, dishwasher, family_room, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, view, community_swimming_pool, single_story, garage_1_or_more, garage_2_or_more, garage_3_or_more, updated_kitchen, high_ceiling, corner_lot, master_suite, front_porch, shopping",Fulton
2014.0,2072.0,3.0,4.0,3.0,499900.0,520000.0,2023-05-18T16:12:10Z,2023-06-20,30318,Atlanta,GA,townhomes,"community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, corner_lot, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, recreation_facilities, tennis_court, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, fenced_yard, trails, maintenance",Fulton
1973.0,3002.0,4.0,3.0,2.0,799000.0,785000.0,2023-02-23T13:05:47Z,2023-06-20,30342,Sandy Springs,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, washer_dryer, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, modern_kitchen, large_kitchen, fenced_yard, vaulted_ceiling, efficient, ensuite",Fulton
1930.0,952.0,2.0,1.0,1.0,249900.0,250000.0,2023-06-06T23:09:08Z,2023-06-20,30307,Atlanta,GA,single_family,"single_story, investment_opportunity, fixer_upper",DeKalb
1911.0,2153.0,3.0,2.0,1.0,575000.0,575000.0,2023-05-23T18:12:01Z,2023-06-20,30310,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, den_or_office, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, single_story, high_ceiling, front_porch, farm, park",Fulton
2008.0,8600.0,5.0,6.0,3.0,2250000.0,2300000.0,2023-02-24T12:42:17Z,2023-06-20,30305,Atlanta,GA,single_family,"central_air, community_outdoor_space, community_security_features, den_or_office, dishwasher, fireplace, forced_air, game_room, hardwood_floors, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, updated_kitchen, high_ceiling, wine_cellar, playground, shopping",Fulton
2005.0,2218.0,3.0,3.0,3.0,489900.0,495000.0,2023-05-12T17:42:28Z,2023-06-20,30312,Atlanta,GA,condos,"central_air, central_heat, community_outdoor_space, dishwasher, fireplace, hardwood_floors, laundry_room, recreation_facilities, two_or_more_stories, garage_1_or_more, high_ceiling, floor_plan, ensuite",Fulton
2017.0,4068.0,6.0,5.0,2.0,1850000.0,1850000.0,2023-04-27T16:12:10Z,2023-06-20,30306,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, den_or_office, dishwasher, energy_efficient, family_room, fireplace, game_room, hardwood_floors, laundry_room, recreation_facilities, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, gourmet_kitchen, high_ceiling, front_porch, ensuite, farm, park, playground, shopping",Fulton
2008.0,1704.0,3.0,3.0,2.0,290000.0,290000.0,2023-04-17T06:09:55Z,2023-06-20,30349,South Fulton,GA,single_family,"central_air, central_heat, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, two_or_more_stories, garage_1_or_more, modern_kitchen, open_kitchen, fenced_yard",Fulton
1970.0,1273.0,2.0,2.0,1.0,325000.0,317500.0,2023-05-12T18:47:46Z,2023-06-20,30327,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_gym, community_security_features, community_tennis_court, laundry_room, recreation_facilities, community_swimming_pool, single_story, modern_kitchen, open_kitchen, tennis_court, rental_property, big_lot, furniture, clubhouse, golf_course, tennis, hoa, groundscare, security",Fulton
1925.0,,4.0,5.0,2.0,2925000.0,2910000.0,2023-04-20T07:48:46Z,2023-06-20,30305,Atlanta,GA,single_family,"central_air, central_heat, community_outdoor_space, community_security_features, corner_lot, den_or_office, dishwasher, family_room, fireplace, hardwood_floors, laundry_room, washer_dryer, swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, basement, modern_kitchen, open_kitchen, private_backyard, vaulted_ceiling, open_floor_plan, floor_plan, wine_cellar",Fulton
2004.0,1275.0,2.0,2.0,1.0,405000.0,395000.0,2023-02-23T16:21:35Z,2023-06-20,30305,Atlanta,GA,condos,"central_air, city_view, community_clubhouse, community_gym, community_security_features, dishwasher, hardwood_floors, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, ensuite, tennis, shopping",Fulton
2005.0,1404.0,3.0,3.0,2.0,247000.0,226000.0,2023-03-15T15:08:51Z,2023-06-20,30349,Atlanta,GA,townhomes,"central_air, central_heat, community_outdoor_space, dishwasher, laundry_room, recreation_facilities, two_or_more_stories",Fulton
1935.0,1490.0,3.0,1.0,1.0,,138000.0,,2023-06-19,30310,Atlanta,GA,single_family,,Fulton
1965.0,,2.0,1.0,2.0,275000.0,285000.0,2023-04-24T05:08:57Z,2023-06-19,30307,Atlanta,GA,condos,"central_air, central_heat, community_outdoor_space, community_security_features, dishwasher, hardwood_floors, recreation_facilities, two_or_more_stories, fenced_yard, rental_property, furniture, hoa",Fulton
1960.0,1340.0,3.0,2.0,1.0,325000.0,325000.0,2022-10-20T13:44:12Z,2023-06-19,30316,Atlanta,GA,single_family,"carport, central_air, community_outdoor_space, dishwasher, laundry_room, single_story, fenced_yard, master_bedroom, open_floor_plan, floor_plan, ensuite, park, shopping",DeKalb
1969.0,1594.0,1.0,2.0,1.0,600000.0,555000.0,2023-04-17T16:07:21Z,2023-06-19,30305,Atlanta,GA,condos,"central_air, city_view, community_gym, community_outdoor_space, community_security_features, den_or_office, dishwasher, family_room, forced_air, laundry_room, recreation_facilities, view, washer_dryer, single_story, master_bedroom, floor_plan, guest_parking, park, hoa",Fulton
1982.0,1131.0,2.0,2.0,1.0,248000.0,262000.0,2023-05-26T07:14:50Z,2023-06-16,30350,Atlanta,GA,condos,"central_air, community_outdoor_space, community_security_features, community_tennis_court, dining_room, dishwasher, family_room, fireplace, forced_air, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, single_story, updated_kitchen, rental_property, new_roof, tennis, shopping",Fulton
2006.0,2746.0,4.0,3.0,2.0,369999.0,378000.0,2023-05-05T22:08:27Z,2023-06-16,30331,Atlanta,GA,single_family,"central_air, central_heat, community_clubhouse, community_tennis_court, dishwasher, fireplace, laundry_room, recreation_facilities, washer_dryer, community_swimming_pool, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, large_kitchen, master_suite, ensuite, new_roof, shopping",Fulton
,,,0.0,,480000.0,480000.0,2022-09-15T17:06:46Z,2023-06-16,30331,Atlanta,GA,land,big_lot,Fulton
2019.0,3000.0,3.0,5.0,3.0,1250000.0,1250000.0,2023-06-01T17:03:51Z,2023-06-16,30308,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, dishwasher, family_room, fireplace, forced_air, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, modern_kitchen, outdoor_kitchen, private_bathroom, smart_homes, shopping",Fulton
1985.0,680.0,1.0,1.0,1.0,275000.0,260000.0,2023-03-24T14:55:42Z,2023-06-16,30309,Atlanta,GA,condos,"central_air, central_heat, city_view, community_clubhouse, community_gym, community_outdoor_space, community_security_features, dishwasher, fireplace, forced_air, laundry_room, recreation_facilities, view, washer_dryer, community_swimming_pool, single_story, clubhouse, hoa, shopping",Fulton
2018.0,4398.0,5.0,5.0,2.0,659900.0,645000.0,2023-04-14T18:06:16Z,2023-06-16,30331,Atlanta,GA,single_family,"central_air, community_clubhouse, community_outdoor_space, community_tennis_court, dishwasher, fireplace, forced_air, laundry_room, recreation_facilities, tennis_court, community_swimming_pool, two_or_more_stories, garage_1_or_more, basketball_court, coffer_ceiling, ensuite, clubhouse, tennis, basketball",Fulton
1962.0,2300.0,3.0,4.0,1.0,650000.0,666000.0,2023-05-26T07:14:50Z,2023-06-16,30345,Atlanta,GA,single_family,"carport, central_air, central_heat, community_outdoor_space, dishwasher, family_room, fireplace, forced_air, hardwood_floors, laundry_room, washer_dryer, basement, single_story, garage_1_or_more, modern_kitchen, open_kitchen, private_backyard, fenced_yard, master_bathroom, media_room, ensuite, farm, ranch, medicalcare, shopping",DeKalb
1956.0,,,,2.0,150000.0,152500.0,2023-05-17T22:52:36Z,2023-06-16,30318,Atlanta,GA,multi_family,"two_or_more_stories, no_hoa, fixer_upper",Fulton
,,,0.0,,625000.0,600000.0,2022-06-26T21:47:14Z,2023-06-16,30339,Atlanta,GA,land,"city_view, recreation_facilities, river_view, view, water_view, basement, two_or_more_stories, garage_1_or_more, master_suite, big_lot, elevator, views",Cobb
1986.0,1270.0,2.0,2.0,2.0,250000.0,255000.0,2023-05-05T04:23:52Z,2023-06-16,30339,Atlanta,GA,condos,"central_air, central_heat, community_clubhouse, community_outdoor_space, community_security_features, community_tennis_court, dishwasher, fireplace, laundry_room, recreation_facilities, tennis_court, view, washer_dryer, water_view, community_swimming_pool, swimming_pool, two_or_more_stories, open_floor_plan, floor_plan, rental_property, gated_community, new_roof, clubhouse, park, tennis, trails, hoa, security, shopping",Cobb
2005.0,1610.0,4.0,3.0,3.0,520000.0,520000.0,2023-05-05T18:27:39Z,2023-06-16,30315,Atlanta,GA,single_family,"central_air, city_view, community_outdoor_space, community_security_features, corner_lot, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, granite_kitchen, modern_kitchen, kitchen_island, white_kitchen, open_kitchen, front_porch, shopping",Fulton
